Linux 5.10.0-5-cloud-amd64 (lke25332-32960-608682818f2e) 	05/12/21 	_x86_64_	(1 CPU)

00:00:01    kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
00:05:01       186476   1846508     90.83     90564    954176   2716456    133.62    479104    925004         8
00:15:01       181576   1851408     91.07     90564    954284   2724332    134.01    479120    928160        36
00:25:01       186072   1846912     90.85     90564    954404   2716456    133.62    479108    925272        44
00:35:01       186036   1846948     90.85     90564    954508   2716456    133.62    479108    925336        52
00:45:01       185724   1847260     90.86     90568    954708   2716456    133.62    479108    925588        40
00:55:01       185632   1847352     90.87     90568    954824   2716456    133.62    479108    925704        44
01:05:01       185604   1847380     90.87     90568    954928   2716456    133.62    479108    925764        48
01:15:01       185512   1847472     90.87     90568    955024   2716456    133.62    479108    925904        52
01:25:01       185484   1847500     90.88     90568    955124   2716456    133.62    479108    925960        44
01:35:01       178856   1854128     91.20     90568    955240   2856456    140.51    479108    933016        44
01:45:01       185136   1847848     90.89     90568    955340   2716456    133.62    479108    926196        44
01:55:01       185044   1847940     90.90     90568    955444   2716456    133.62    479108    926328        12
02:05:01       184984   1848000     90.90     90568    955544   2716456    133.62    479108    926388        48
02:15:01       184916   1848068     90.90     90568    955656   2716456    133.62    479108    926544        56
02:25:01       184904   1848080     90.90     90568    955780   2716456    133.62    479236    926496        48
02:35:01       184836   1848148     90.91     90568    955884   2716456    133.62    479236    926644        48
02:45:01       184492   1848492     90.93     90568    955996   2716456    133.62    479236    926716         8
02:55:01       184464   1848520     90.93     90568    956092   2716456    133.62    479236    926828        48
03:05:01       184364   1848620     90.93     90568    956212   2716456    133.62    479236    926976        68
03:15:01       184060   1848924     90.95     90568    956312   2716456    133.62    479236    927048        36
03:25:01       183984   1849000     90.95     90568    956416   2716456    133.62    479236    927180        48
03:35:01       183948   1849036     90.95     90568    956532   2716456    133.62    479236    927252        48
03:45:01       183888   1849096     90.95     90568    956632   2716456    133.62    479248    927372        48
03:55:01       183764   1849220     90.96     90568    956736   2716456    133.62    479236    927488        52
04:05:01       183484   1849500     90.97     90568    956836   2716456    133.62    479236    927576        48
04:15:01       183424   1849560     90.98     90568    956940   2716456    133.62    479236    927680        16
04:25:01       183356   1849628     90.98     90568    957060   2716456    133.62    479236    927832        16
04:35:01       183352   1849632     90.98     90568    957216   2716456    133.62    479236    927952        64
04:45:01       183040   1849944     91.00     90568    957392   2716456    133.62    479236    928180        64
04:55:01       177904   1855080     91.25     90580    960476   2719124    133.75    504980    906708        44
05:05:01       179688   1853296     91.16     90580    960632   2716456    133.62    504976    905656        72
05:15:01       179344   1853640     91.18     90580    960792   2716456    133.62    504976    905868        44
05:25:01       179284   1853700     91.18     90580    960944   2716456    133.62    504976    906020        68
05:35:01       178996   1853988     91.20     90580    961080   2716456    133.62    504976    906156        28
05:45:01       178652   1854332     91.21     90580    961232   2716456    133.62    504976    906268        52
05:55:01       178876   1854108     91.20     90580    961380   2716456    133.62    504976    906460        72
06:05:01       178564   1854420     91.22     90580    961536   2716456    133.62    504976    906572        72
06:15:02       176912   1856072     91.30     90580    961672   2719124    133.75    504980    907964        52
06:25:01       177624   1855360     91.26     90580    961812   2718344    133.71    504976    907428        44
06:35:01       292012   1740972     85.64     87576    894984   2719128    133.75    590532    749800     39412
06:45:01       291548   1741436     85.66     87584    895172   2718948    133.74    590888    749372        60
06:55:01       292796   1740188     85.60     87584    895300   2716460    133.62    590888    748640        56
07:05:01       292524   1740460     85.61     87584    895432   2716460    133.62    590888    748828        44
07:15:01       292464   1740520     85.61     87584    895588   2716460    133.62    590888    748948        40
07:25:01       292404   1740580     85.62     87584    895724   2716460    133.62    590888    749128        60
07:35:02       291832   1741152     85.65     87584    895872   2716460    133.62    590904    749692        64
07:45:01       291496   1741488     85.66     87584    896004   2716460    133.62    590904    749796        68
07:55:01       290128   1742856     85.73     87584    896140   2719128    133.75    590908    751172        68
08:05:01       291376   1741608     85.67     87584    896292   2716460    133.62    590948    750032        52
08:15:01       291348   1741636     85.67     87584    896428   2716460    133.62    591084    750052        64
08:25:01       291004   1741980     85.69     87584    896572   2716460    133.62    591140    750144         4
08:35:01       300772   1732212     85.21     87584    886968   2716460    133.62    591140    740568        64
08:45:01       300452   1732532     85.22     87584    887096   2716460    133.62    591140    740652        40
08:55:01       298548   1734436     85.31     87584    887252   2719128    133.75    591144    742064        64
09:05:01       300040   1732944     85.24     87584    887388   2716460    133.62    591140    740992        64
09:15:01       300044   1732940     85.24     87584    887544   2716460    133.62    591140    741104        76
09:25:01       298336   1734648     85.33     87668    887700   2719128    133.75    591252    742456        64
09:35:01       299664   1733320     85.26     87668    887872   2716460    133.62    591288    741416        68
09:45:01       296924   1736060     85.39     87668    887996   2721616    133.87    591296    743632        68
09:55:01       299260   1733724     85.28     87668    888132   2716460    133.62    591288    741632        48
10:05:01       299224   1733760     85.28     87668    888264   2717032    133.65    591304    741820        84
10:15:01       298920   1734064     85.30     87668    888404   2716460    133.62    591288    742168        68
10:25:01       297236   1735748     85.38     87668    888540   2718948    133.74    591292    743176        48
10:35:01       297720   1735264     85.36     87668    888664   2717704    133.68    591324    743140        72
10:45:01       298416   1734568     85.32     87668    888804   2716460    133.62    591360    742488        68
10:55:01       297348   1735636     85.37     87668    888940   2717704    133.68    591488    743256        52
11:15:01       298336   1734648     85.33     87668    887700   2719128    133.75    591252    742456        64
11:25:01       297236   1735748     85.38     87668    888540   2718948    133.74    591292    743176        48
11:35:01       299664   1733320     85.26     87668    887872   2716460    133.62    591288    741416        68
11:45:01       298416   1734568     85.32     87668    888804   2716460    133.62    591360    742488        68
11:55:02       299260   1733724     85.28     87668    888132   2716460    133.62    591288    741632        48
12:05:01       300044   1732940     85.24     87584    887544   2716460    133.62    591140    741104        76
12:15:01       291376   1741608     85.67     87584    896292   2716460    133.62    590948    750032        52
12:25:01       291004   1741980     85.69     87584    896572   2716460    133.62    591140    750144         4
12:35:01       300772   1732212     85.21     87584    886968   2716460    133.62    591140    740568        64
12:45:01       299260   1733724     85.28     87668    888132   2716460    133.62    591288    741632        48
12:55:01       297348   1735636     85.37     87668    888940   2717704    133.68    591488    743256        52
13:05:01       298416   1734568     85.32     87668    888804   2716460    133.62    591360    742488        68
13:15:01       300044   1732940     85.24     87584    887544   2716460    133.62    591140    741104        76
13:25:01       297720   1735264     85.36     87668    888664   2717704    133.68    591324    743140        72
13:35:01       291004   1741980     85.69     87584    896572   2716460    133.62    591140    750144         4
13:45:01       343452   1689532     83.11     70728   1093552   2689244    132.28    512384   1024692        40
13:55:01       347960   1685024     82.88     70052   1092800   2686500    132.15    511668   1023024        44
14:05:01       352864   1680120     82.64     68644   1092476   2691272    132.38    510168   1021912        56
14:15:01       347720   1685264     82.90     70412   1092904   2685256    132.08    512024   1022432        44
14:25:01       357020   1675964     82.44     67264   1090780   2686500    132.15    492368   1037132        48
14:35:01       347888   1685096     82.89     67784   1092156   2690988    132.37    509096   1026440       196
14:45:01       349444   1683540     82.81     68104   1092356   2690092    132.32    509420   1025540        44
14:55:01       352864   1680120     82.64     68644   1092476   2691272    132.38    510168   1021912        56
15:05:01       349812   1683172     82.79     69296   1092588   2688156    132.23    510848   1023364        40
15:15:01       349320   1683664     82.82     69652   1092688   2686500    132.15    511260   1022860        76
15:25:01       347960   1685024     82.88     70052   1092800   2686500    132.15    511668   1023024        44
15:35:01       347720   1685264     82.90     70412   1092904   2685256    132.08    512024   1022432        44
15:45:01       343452   1689532     83.11     70728   1093552   2689244    132.28    512384   1024692        40
15:55:01       344568   1688416     83.05     71056   1093664   2685512    132.10    512700   1023228        48
16:05:01       240664   1792320     88.16     71488   1096340   3844012    189.08    513228   1102944        44
16:15:01       338984   1694000     83.33     72068   1094712   2695208    132.57    514588   1024304       208
16:25:01       338672   1694312     83.34     72552   1094820   2693964    132.51    515092   1023688        24
16:35:01       328016   1704968     83.87     73212   1104820   2692100    132.42    522932   1024712        72
16:45:01       326956   1706028     83.92     73596   1104936   2692100    132.42    523316   1024852        80
16:55:01       325636   1707348     83.98     73864   1105088   2692100    132.42    523584   1025092        76
17:05:01       324648   1708336     84.03     74128   1105184   2692100    132.42    523848   1025216        44
17:15:01       323108   1709876     84.11     74440   1105292   2692144    132.42    524228   1025360        76
17:25:02       320928   1712056     84.21     74836   1105368   2693388    132.48    524588   1026252        44
17:35:01       320680   1712304     84.23     75164   1105508   2692144    132.42    525012   1025568        80
17:45:01       319360   1713624     84.29     75444   1105628   2692144    132.42    525296   1025736        84
17:55:01       317220   1715764     84.40     75800   1105740   2701584    132.89    525660   1026652        60
18:05:01       311424   1721560     84.68     76064   1105920   2704252    133.02    525992   1029976       112
18:15:01       313532   1719452     84.58     76348   1106048   2700340    132.83    526268   1028132        12
18:25:01       317176   1715808     84.40     76632   1106140   2693528    132.49    526632   1024148        40
18:35:01       316572   1716412     84.43     76900   1106256   2694772    132.55    526900   1024396        96
18:45:01       316632   1716352     84.43     77148   1106420   2692284    132.43    527136   1023748        56
18:55:01       315776   1717208     84.47     77460   1106532   2692284    132.43    527456   1023888        12
19:05:01       313960   1719024     84.56     77736   1106660   2693784    132.50    527744   1024788        88
19:15:01       310584   1722400     84.72     78048   1109396   2704524    133.03    528052   1027568        64
19:25:01       309800   1723184     84.76     78252   1109496   2704524    133.03    528256   1027708        44
19:35:01       309788   1723196     84.76     78508   1109632   2703280    132.97    528508   1027100        60
19:45:01       308144   1724840     84.84     78736   1109744   2704524    133.03    528740   1027960        60
19:55:01       308368   1724616     84.83     78932   1109860   2703280    132.97    528936   1027352        48
20:05:01       306568   1726416     84.92     79144   1109960   2704524    133.03    529152   1028252        52
20:15:01       305720   1727264     84.96     79412   1110068   2704524    133.03    529420   1028380        28
20:25:01       304912   1728072     85.00     79588   1110172   2704524    133.03    529596   1028512        48
20:35:01       304356   1728628     85.03     79780   1110280   2704524    133.03    529788   1028648        64
20:45:01       303500   1729484     85.07     79988   1110388   2704524    133.03    529992   1028784        52
20:55:01       303772   1729212     85.06     80188   1110524   2703280    132.97    530192   1028172        56
21:05:01       302120   1730864     85.14     80436   1110656   2704524    133.03    530444   1029084        76
21:15:01       299240   1733744     85.28     80624   1110772   2707424    133.17    530636   1030564        52
21:25:01       300456   1732528     85.22     80856   1110896   2705768    133.09    530864   1029480         4
21:35:01       300696   1732288     85.21     81060   1111004   2703280    132.97    531064   1028740        56
21:45:01       298864   1734120     85.30     81260   1111132   2704524    133.03    531272   1029648        44
21:55:01       298024   1734960     85.34     81452   1111248   2704524    133.03    531464   1029796        64
22:05:01       297208   1735776     85.38     81692   1111368   2704524    133.03    531704   1029892        84
22:15:02       296456   1736528     85.42     81976   1111592   2704524    133.03    531984   1030172        16
22:25:01       295608   1737376     85.46     82120   1111708   2704524    133.03    532132   1030272        52
22:35:01       295044   1737940     85.49     82332   1111824   2704524    133.03    532348   1030436        52
22:45:01       295212   1737772     85.48     82520   1111940   2703280    132.97    532532   1029768        72
22:55:01       294452   1738532     85.52     82704   1112044   2703280    132.97    532716   1029936        40
23:05:01       293612   1739372     85.56     82888   1112312   2703280    132.97    532900   1030232        68
23:15:01       291748   1741236     85.65     83032   1112416   2704524    133.03    533048   1031112        44
23:25:01       291940   1741044     85.64     83212   1112620   2703280    132.97    533220   1030580        72
23:35:01       290368   1742616     85.72     83396   1112732   2704524    133.03    533412   1031464        72
23:45:01       287032   1745952     85.88     83560   1115412   2707068    133.16    533580   1034152        60
23:55:01       287296   1745688     85.87     83772   1115524   2705824    133.10    533788   1033512        32
23:59:01       287012   1745972     85.88     83868   1115564   2705824    133.10    533884   1033564        64
00:00:01       284732   1748252     85.99     83900   1115584   2708492    133.23    533932   1034864        52
Average:       398854   1634130     80.38     71255   1043198   2708905    133.25    490658    990395        61
